Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);ZONE ONE LIGHTS:Lights Electric Energy [J](Hourly);ZONE ONE:Zone Air Temperature [C](Hourly);RADIATOR:Baseboard Total Heating Rate [W](Hourly);RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly);RADIATOR:Baseboard Water Inlet Temperature [C](Hourly);RADIATOR:Baseboard Water Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Rate [W](Hourly);DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly);DistrictHeating:Facility [J](Hourly) 
 01/10  05:00:00;-12.275;180000;20.11117166;1345.65644;0.016501409;55;24.65640841;2105.155281;24.47403259;55;0.016501409;7578559.012
 01/10  06:00:00;-12.63333333;360000;20.10921342;1313.32806;0.016074207;55;24.60898977;2047.61229;24.51918639;55;0.016074207;7371404.244
 01/10  07:00:00;-12.975;360000;20.11030129;1322.905044;0.016193823;55;24.62292332;2060.5077;24.5537299;55;0.016193823;7417827.718
 01/10  08:00:00;-13.15833333;1080000;20.09741528;1163.443286;0.014111923;55;24.3774425;1795.179452;24.56101448;55;0.014111923;6462646.028
 01/10  09:00:00;-13.2;3240000;20.05803282;679.5901225;0.007985839;55;23.46982865;1017.670611;24.50897708;55;0.007985839;3663614.201
 01/10  10:00:00;-13.25833333;3240000;20.06056093;681.2493751;0.007985839;55;23.46863305;1020.428546;24.42420008;55;0.007985839;3673542.767
 01/10  11:00:00;-12.775;3240000;20.05067239;574.1206401;0.006684295;55;23.21990342;856.4035832;24.3421137;55;0.006684295;3083052.9
 01/10  12:00:00;-11.93333333;3240000;20.04272234;490.059602;0.005671825;55;23.00550786;728.6175405;24.26144446;55;0.005671825;2623023.146
 01/10  13:00:00;-11.075;3240000;20.03699702;429.7704932;0.004952701;55;22.83899026;637.8190521;24.18492853;55;0.004952701;2296148.588
 01/10  14:00:00;-10.75833333;3240000;20.03659885;426.0511508;0.004908557;55;22.8263341;633.6546684;24.11301558;55;0.004908557;2281156.806
 01/10  15:00:00;-10.8;3240000;20.04666412;542.0083369;0.006302661;55;23.13657412;815.3754715;24.04686145;55;0.006302661;2935351.697
 01/10  16:00:00;-10.85833333;3240000;20.05569918;632.7660877;0.007397724;55;23.35752987;958.6946632;23.9927663;55;0.007397724;3451300.788
 01/10  17:00:00;-10.60833333;3240000;20.05835332;661.4284515;0.007746606;55;23.42432707;1005.29655;23.94964221;55;0.007746606;3619067.58
 01/10  18:00:00;-10.10833333;1800000;20.08717888;992.4731888;0.011887622;55;24.08214375;1542.72561;23.94915022;55;0.011887622;5553812.196
 01/10  19:00:00;-9.608333333;1080000;20.09492323;1107.142986;0.013379983;55;24.28367023;1733.733096;23.9967173;55;0.013379983;6241439.146
 01/10  20:00:00;-9.108333333;1080000;20.08933466;1061.568529;0.012813227;55;24.20978603;1657.619028;24.04627582;55;0.012813227;5967428.501
 01/10  21:00:00;-8.55;720000;20.09439947;1122.438326;0.013602128;55;24.31118717;1757.035821;24.09269415;55;0.013602128;6325328.955
 01/10  22:00:00;-8.008333333;720000;20.08964083;1079.53461;0.013061005;55;24.24118794;1684.881818;24.13376562;55;0.013061005;6065574.546
 01/10  23:00:00;-7.391666667;360000;20.09496322;1143.64214;0.013892626;55;24.34706192;1789.87563;24.17310875;55;0.013892626;6443552.266
 01/10  24:00:00;-6.633333333;180000;20.09501321;1154.28907;0.014043571;55;24.36584537;1806.773055;24.21639679;55;0.014043571;6504382.999
 01/11  01:00:00;-5.891666667;180000;20.09203464;1126.86069;0.013696113;55;24.32131531;1760.120215;24.25029241;55;0.013696113;6336432.776
 01/11  02:00:00;-5.25;180000;20.09050935;1109.855282;0.013482511;55;24.29432979;1731.344126;24.27375468;55;0.013482511;6232838.854
 01/11  03:00:00;-4.708333333;180000;20.08866023;1081.364536;0.013120813;55;24.24763191;1684.130123;24.28768058;55;0.013120813;6062868.442
 01/11  04:00:00;-4.15;180000;20.08544592;1049.682259;0.012719243;55;24.19400329;1632.349561;24.29210021;55;0.012719243;5876458.42
 01/11  05:00:00;-3.433333333;180000;20.08237857;1012.35067;0.012246472;55;24.13014484;1571.907495;24.28755532;55;0.012246472;5658866.982
 01/11  06:00:00;-2.691666667;360000;20.07575437;934.5066099;0.011255362;55;23.99079147;1445.505778;24.27030351;55;0.011255362;5203820.8
 01/11  07:00:00;-1.933333333;360000;20.07396251;907.532156;0.0109136;55;23.9407517;1402.788518;24.24459222;55;0.0109136;5050038.665
 01/11  08:00:00;-1.366666667;1080000;20.05793347;709.5374448;0.008418738;55;23.5424844;1083.626333;24.2018256;55;0.008418738;3901054.798
 01/11  09:00:00;-0.908333333;3240000;20.01581931;195.6501213;0.002211485;55;22.04202968;285.1616038;24.14950909;55;0.002211485;1026581.774
 01/11  10:00:00;-0.466666667;3240000;20.01904856;221.9822095;0.002506967;55;22.1476663;323.8208984;24.09346878;55;0.002506967;1165755.234
 01/11  11:00:00;-0.241666667;3240000;20.01773479;201.3967514;0.002267733;55;22.06510013;293.4257577;24.0400215;55;0.002267733;1056332.728
 01/11  12:00:00;-0.141666667;3240000;20.01584538;182.3324499;0.002048436;55;21.98542949;265.4718114;23.99112372;55;0.002048436;955698.5212
 01/11  13:00:00;-0.041666667;3240000;20.01484737;173.7719866;0.001950179;55;21.94825873;253.1123526;23.94559417;55;0.001950179;911204.4693
 01/11  14:00:00;0.233333333;3240000;20.01483587;174.4708919;0.001958724;55;21.95129671;254.5829527;23.90162812;55;0.001958724;916498.6298
 01/11  15:00:00;0.575;3240000;20.01503206;174.5360792;0.001959436;55;21.95179679;255.0287975;23.85850944;55;0.001959436;918103.6712
 01/11  16:00:00;0.933333333;3240000;20.01972727;230.8306234;0.002613055;55;22.17461439;340.6040995;23.81456868;55;0.002613055;1226174.758
 01/11  17:00:00;1.158333333;3240000;20.01468563;200.0110862;0.002270581;55;22.05276421;296.3696672;23.76713512;55;0.002270581;1066930.802
 01/11  18:00:00;1.316666667;1800000;20.04238316;489.804683;0.005691762;55;23.00357828;743.9444683;23.72639922;55;0.005691762;2678200.086
 01/11  19:00:00;1.458333333;1080000;20.05208374;618.6612875;0.007285227;55;23.33298456;953.2270685;23.6938829;55;0.007285227;3431617.447
 01/11  20:00:00;1.441666667;1080000;20.04856347;591.3025616;0.006956281;55;23.27037414;910.9117545;23.66917142;55;0.006956281;3279282.316
 01/11  21:00:00;1.341666667;720000;20.05538834;675.8806211;0.008005775;55;23.46626487;1048.897668;23.65259075;55;0.008005775;3776031.606
 01/11  22:00:00;1.241666667;720000;20.05470529;670.4680845;0.007943119;55;23.45550058;1040.989587;23.64358047;55;0.007943119;3747562.513
 01/11  23:00:00;1.141666667;360000;20.06179836;762.7740977;0.009099414;55;23.65486111;1192.451088;23.64561999;55;0.009099414;4292823.918
 01/11  24:00:00;1.1;180000;20.06417427;800.1551722;0.00957788;55;23.73289175;1254.52943;23.6611435;55;0.00957788;4516305.947
 01/12  01:00:00;1.041666667;180000;20.06325982;791.0868271;0.009466808;55;23.71531843;1239.29766;23.67834743;55;0.009466808;4461471.575
 01/12  02:00:00;1;180000;20.06326976;790.8632085;0.00946396;55;23.71499462;1238.358204;23.69262089;55;0.00946396;4458089.533
 01/12  03:00:00;1;180000;20.06342045;791.9767627;0.0094782;55;23.71706016;1239.706286;23.70558995;55;0.0094782;4462942.629
 01/12  04:00:00;1;180000;20.06356275;794.0208314;0.009503832;55;23.7211148;1242.587844;23.71740482;55;0.009503832;4473316.237
 01/12  05:00:00;1.175;180000;20.06404426;797.1829827;0.009546552;55;23.72856781;1247.712544;23.72893404;55;0.009546552;4491765.158
 01/12  06:00:00;1.533333333;360000;20.05944817;744.3822028;0.008880116;55;23.61880978;1160.444581;23.73339389;55;0.008880116;4177600.49
 01/12  07:00:00;1.875;360000;20.05949677;739.2575154;0.008814612;55;23.60745762;1151.970545;23.73106548;55;0.008814612;4147093.96
 01/12  08:00:00;2.175;1080000;20.04583501;561.7916015;0.006605975;55;23.20155761;863.8404827;23.71268556;55;0.006605975;3109825.738
 01/12  09:00:00;2.533333333;3240000;20.00985481;55.01147625;0.0006109;55;27.00796965;79.94576275;23.69143996;49.78280707;0.0006109;287804.7459
 01/12  10:00:00;2.875;3240000;20.00697163;83.08132282;0.000919197;55;21.5047101;120.364306;23.66936534;55;0.000919197;433311.5018
 01/12  11:00:00;3.058333333;3240000;20.00416433;45.51385507;0.000497691;55;21.28306328;65.20790968;23.65085719;55;0.000497691;234748.4748
 01/12  12:00:00;3.158333333;3240000;20.00123308;13.70655726;0.000145961;55;21.08322418;19.1294071;23.64230206;55;0.000145961;68865.86556
 01/12  13:00:00;3.258333333;3240000;20.01683607;0;0;55;55;0;23.64071003;23.64071003;0;0
 01/12  14:00:00;3.241666667;3240000;20.03986355;0;0;55;55;0;23.64071003;23.64071003;0;0
 01/12  15:00:00;3.2;3240000;20.00402476;29.50516886;0.000323962;55;26.85113069;42.46702293;23.63782602;49.77345167;0.000323962;152881.2825
 01/12  16:00:00;3.141666667;3240000;20.00704709;86.72958355;0.000960494;55;21.52328235;125.9722883;23.62098343;55;0.000960494;453500.2377
 01/12  17:00:00;3.041666667;3240000;20.00906649;109.0341433;0.001211831;55;21.64276298;159.0623852;23.59550786;55;0.001211831;572624.5867
 01/12  18:00:00;2.941666667;1800000;20.03983079;458.3431957;0.005312975;55;22.9182295;698.0363647;23.56484746;55;0.005312975;2512930.913
 01/12  19:00:00;2.841666667;1080000;20.05013691;596.5628891;0.007014665;55;23.28064659;922.3302981;23.54078949;55;0.007014665;3320389.073
 01/12  20:00:00;2.858333333;1080000;20.04713184;574.076303;0.006748376;55;23.22891351;887.7558633;23.52535071;55;0.006748376;3195921.108
 01/12  21:00:00;2.9;720000;20.05357401;655.6895765;0.007759422;55;23.42137487;1021.010639;23.517666;55;0.007759422;3675638.299
 01/12  22:00:00;2.958333333;720000;20.05230177;644.507064;0.007626989;55;23.39767479;1003.622977;23.51646658;55;0.007626989;3613042.717
 01/12  23:00:00;2.825;360000;20.05884677;730.8988566;0.008706387;55;23.58814524;1145.376413;23.52424998;55;0.008706387;4123355.087
 01/12  24:00:00;2.466666667;180000;20.06224078;773.239143;0.009244662;55;23.67878453;1215.373343;23.54528763;55;0.009244662;4375344.034
 01/13  01:00:00;2.125;180000;20.06191581;779.4296492;0.009324407;55;23.6916158;1224.887158;23.57006714;55;0.009324407;4409593.77
 01/13  02:00:00;2.058333333;180000;20.06329229;787.393816;0.009424087;55;23.7083252;1237.021481;23.59439043;55;0.009424087;4453277.331
 01/13  03:00:00;2.1;180000;20.06309812;788.1742063;0.009432632;55;23.70987287;1237.244035;23.61713077;55;0.009432632;4454078.527
 01/13  04:00:00;2.158333333;180000;20.06315564;786.9399677;0.009418391;55;23.70756703;1234.577363;23.63736987;55;0.009418391;4444478.507
 01/13  05:00:00;2.083333333;180000;20.06250887;786.8405988;0.009415543;55;23.70645534;1233.505356;23.65505743;55;0.009415543;4440619.281
 01/13  06:00:00;1.883333333;360000;20.06012448;749.905311;0.008948469;55;23.63031227;1171.890425;23.66637215;55;0.008948469;4218805.529
 01/13  07:00:00;1.683333333;360000;20.0616971;764.0777551;0.009122198;55;23.65930354;1194.337525;23.67433853;55;0.009122198;4299615.089
 01/13  08:00:00;1.6;1080000;20.04909706;599.2580426;0.007063082;55;23.29203336;924.9805831;23.66652954;55;0.007063082;3329930.099
 01/13  09:00:00;1.658333333;3240000;20.0076002;101.0587868;0.001130663;55;21.59671494;148.1849077;23.64509828;55;0.001130663;533465.6677
 01/13  10:00:00;1.7;3240000;20.01178005;136.0603485;0.001518705;55;21.77660729;199.220077;23.61417931;55;0.001518705;717192.2773
 01/13  11:00:00;1.758333333;3240000;20.00996904;116.0281781;0.001290152;55;21.67852276;169.4001084;23.58421644;55;0.001290152;609840.3901
 01/13  12:00:00;1.8;3240000;20.00887836;106.093238;0.001178367;55;21.6278119;154.856382;23.557614;55;0.001178367;557482.9751
 01/13  13:00:00;1.858333333;3240000;20.00984845;118.5973323;0.001320768;55;21.69112546;173.718883;23.53104337;55;0.001320768;625387.9789
 01/13  14:00:00;1.608333333;3240000;20.01174142;139.6627286;0.001560713;55;21.79326117;205.4680301;23.50220253;55;0.001560713;739684.9084
 01/13  15:00:00;1.108333333;3240000;20.01442201;169.7037628;0.001904611;55;21.9298306;250.9948187;23.47062835;55;0.001904611;903581.3473
 01/13  16:00:00;0.608333333;3240000;20.01723823;199.050326;0.002242101;55;22.05505469;295.786819;23.43674371;55;0.002242101;1064832.549
 01/13  17:00:00;0.4;3240000;20.01848044;212.2766135;0.00239447;55;22.10910923;316.2322765;23.40219272;55;0.00239447;1138436.196
 01/13  18:00:00;0.4;1800000;20.04905327;557.1994618;0.006509142;55;23.17867323;860.1910681;23.38210201;55;0.006509142;3096687.845
 01/13  19:00:00;0.4;1080000;20.05896516;691.1096516;0.008176656;55;23.49805415;1080.34965;23.38833351;55;0.008176656;3889258.739
 01/13  20:00:00;0.866666667;1080000;20.05573637;656.6947326;0.007760846;55;23.42474003;1024.913024;23.4035223;55;0.007760846;3689686.887
 01/13  21:00:00;1.725;720000;20.05988215;711.6043559;0.008450066;55;23.54676906;1115.315777;23.42104877;55;0.008450066;4015136.796
 01/13  22:00:00;2.566666667;720000;20.05582764;668.822561;0.007926031;55;23.45404626;1045.605246;23.43731053;55;0.007926031;3764178.886
 01/13  23:00:00;2.9;360000;20.06071692;731.1367923;0.008709235;55;23.59045896;1148.280923;23.45501806;55;0.008709235;4133811.324
 01/13  24:00:00;2.9;180000;20.06169252;756.0683381;0.009033909;55;23.64496329;1190.096414;23.48117514;55;0.009033909;4284347.092
 01/14  01:00:00;2.9;180000;20.06333414;798.0474401;0.009569336;55;23.72884053;1259.432154;23.51050163;55;0.009569336;4533955.753
 01/14  02:00:00;2.958333333;180000;20.06394474;794.2984632;0.00952092;55;23.72326809;1251.497903;23.55064;55;0.00952092;4505392.45
 01/14  03:00:00;3.058333333;180000;20.05912235;736.1704071;0.008786132;55;23.6028276;1154.179675;23.57004465;55;0.008786132;4155046.832
 01/14  04:00:00;3.158333333;180000;20.05938384;734.2834987;0.008762636;55;23.59892907;1150.627453;23.58271427;55;0.008762636;4142258.83
 01/14  05:00:00;3.025;180000;20.05962069;742.9646626;0.008871572;55;23.61673799;1164.485406;23.5946956;55;0.008871572;4192147.461
 01/14  06:00:00;2.666666667;180000;20.06159131;763.9836581;0.00913359;55;23.66068044;1198.324952;23.60912194;55;0.00913359;4313969.829
 01/14  07:00:00;2.325;360000;20.06003183;742.4200613;0.008857332;55;23.61516302;1161.606568;23.62187758;55;0.008857332;4181783.646
 01/14  08:00:00;2.083333333;360000;20.06220523;764.191853;0.009125046;55;23.65981307;1196.260545;23.63380454;55;0.009125046;4306537.963
 01/14  09:00:00;1.941666667;1080000;20.04841785;589.1655482;0.006939193;55;23.26888677;909.8242741;23.62966036;55;0.006939193;3275367.387
 01/14  10:00:00;1.783333333;1080000;20.04246424;509.1876001;0.005959475;55;23.06577314;781.9981808;23.60398553;55;0.005959475;2815193.451
 01/14  11:00:00;1.758333333;1080000;20.03614157;440.0355597;0.005127854;55;22.87873894;673.620133;23.56944409;55;0.005127854;2425032.479
 01/14  12:00:00;1.858333333;1080000;20.03293813;411.7703526;0.004790364;55;22.79713686;630.0325397;23.53255836;55;0.004790364;2268117.143
 01/14  13:00:00;1.958333333;540000;20.04094319;517.1440772;0.00608194;55;23.08824382;800.6336364;23.50357281;55;0.00608194;2882281.091
 01/14  14:00:00;1.766666667;540000;20.03659699;472.4004683;0.005545089;55;22.97202161;730.5765988;23.47748346;55;0.005545089;2630075.756
 01/14  15:00:00;1.425;540000;20.04515648;583.01485;0.006897897;55;23.25037432;909.3967253;23.45741313;55;0.006897897;3273828.211
 01/14  16:00:00;1.066666667;540000;20.05783756;721.0349682;0.008583923;55;23.5659673;1131.397587;23.46476901;55;0.008583923;4073031.313
 01/14  17:00:00;0.608333333;540000;20.06319941;773.3458458;0.009227574;55;23.67687357;1215.19139;23.49180225;55;0.009227574;4374689.005
 01/14  18:00:00;0.05;180000;20.07302419;885.7063626;0.010645887;55;23.89994894;1399.926155;23.53771672;55;0.010645887;5039734.157
