 TIME                    ,CSP_load_factor          ,HT_Level                 ,Global_Radiation         ,dtSim                    ,ct_fr                    ,DNI                      ,FILL_FREQ                ,EMP_FREQ                 ,PowerCSP                 ,PowerPV                  ,Ptotal                   ,AC_Crtld                 ,PVnet_to_grid            ,DC_curtailed             ,cleanCSP                 ,LOAD                     ,
  +3.3190000000000000E+03,  +8.8558999999999999E-01,  +6.5039874462144050E-03,  +4.2069000000000000E+02,  +1.0000000000000000E+00,  +3.2740015493198127E+08,  +9.0179999999999995E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +5.0442000000000000E+01,  +5.0442000000000000E+01,  +0.0000000000000000E+00,  +5.0442000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3200000000000000E+03,  +7.1124999999999994E-01,  +5.2513759836466611E-02,  +7.2912000000000000E+02,  +1.0000000000000000E+00,  +2.4099508061310782E+09,  +2.4948000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.4275000000000006E+01,  +8.4275000000000006E+01,  +0.0000000000000000E+00,  +8.4275000000000006E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3210000000000000E+03,  +6.0502500000000003E-01,  +1.4216819965525532E-01,  +9.0775000000000000E+02,  +1.0000000000000000E+00,  +4.0729566313112359E+09,  +3.2598000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2712332590878110E+02,  +1.0000000000000000E+02,  +2.2712332590878111E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +9.2650999999999997E-02,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3220000000000000E+03,  +5.7132000000000005E-01,  +2.5263665078160530E-01,  +1.0244000000000001E+03,  +1.0000000000000000E+00,  +4.4577208979417810E+09,  +3.3623999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.6180673758682374E+01,  +1.0000000000000000E+02,  +1.8618067375868236E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.1507000000000001E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3230000000000000E+03,  +5.7132000000000005E-01,  +3.7525243755969540E-01,  +1.0630999999999999E+03,  +1.0000000000000000E+00,  +4.6471205177648764E+09,  +3.3948000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0408986104623756E+02,  +1.0000000000000000E+02,  +2.0408986104623756E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.5148999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3240000000000000E+03,  +5.7132000000000005E-01,  +4.9391553416726658E-01,  +1.0269000000000001E+03,  +1.0000000000000000E+00,  +4.3854828839684105E+09,  +3.3984000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.8738487460638879E+01,  +1.0000000000000000E+02,  +1.9873848746063888E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.0876000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3250000000000000E+03,  +5.7132000000000005E-01,  +6.0746631741108992E-01,  +9.2013000000000000E+02,  +1.0000000000000000E+00,  +4.3692231486994600E+09,  +3.3858000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0051489394994691E+02,  +1.0000000000000000E+02,  +2.0051489394994690E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +9.0827000000000005E-02,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3260000000000000E+03,  +6.0519500000000004E-01,  +7.2174769572001007E-01,  +7.4440999999999997E+02,  +1.0000000000000000E+00,  +4.5263840886182804E+09,  +3.3065999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9467241199666432E+01,  +8.4195999999999998E+01,  +1.8366324119966643E+02,  +0.0000000000000000E+00,  +8.4195999999999998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3270000000000000E+03,  +7.1008000000000004E-01,  +8.1565388900740921E-01,  +4.3756000000000000E+02,  +1.0000000000000000E+00,  +3.3552224745750241E+09,  +2.5308000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1837019060698972E+02,  +5.1066000000000003E+01,  +1.6943619060698973E+02,  +0.0000000000000000E+00,  +5.1066000000000003E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3280000000000000E+03,  +8.8206499999999999E-01,  +8.4698603087513169E-01,  +3.8976999999999997E+01,  +1.0000000000000000E+00,  +1.1379989262526147E+09,  +9.1079999999999995E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5031761996757783E+02,  +3.9558000000000000E+00,  +1.5427341996757784E+02,  +0.0000000000000000E+00,  +3.9558000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3290000000000000E+03,  +9.9151999999999996E-01,  +8.1278924930025809E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9105826809290633E+02,  +0.0000000000000000E+00,  +1.9105826809290633E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3300000000000000E+03,  +1.0000000000000000E+00,  +7.5250210655074723E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9517904307850870E+02,  +0.0000000000000000E+00,  +1.9517904307850870E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3310000000000000E+03,  +1.0000000000000000E+00,  +6.9069666445972333E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9865693656184695E+02,  +0.0000000000000000E+00,  +1.9865693656184695E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3320000000000000E+03,  +1.0000000000000000E+00,  +6.2806187608729402E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9945364379755267E+02,  +0.0000000000000000E+00,  +1.9945364379755267E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3330000000000000E+03,  +1.0000000000000000E+00,  +5.6519996812353890E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9992308974611220E+02,  +0.0000000000000000E+00,  +1.9992308974611220E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3340000000000000E+03,  +1.0000000000000000E+00,  +5.0226113538100736E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0001865028046856E+02,  +0.0000000000000000E+00,  +2.0001865028046856E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3350000000000000E+03,  +1.0000000000000000E+00,  +4.3932133281657160E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9998355268784840E+02,  +0.0000000000000000E+00,  +1.9998355268784840E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3360000000000000E+03,  +1.0000000000000000E+00,  +3.7638270657199357E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0008167811491415E+02,  +0.0000000000000000E+00,  +2.0008167811491415E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3370000000000000E+03,  +1.0000000000000000E+00,  +3.1345485465964962E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0016111085910529E+02,  +0.0000000000000000E+00,  +2.0016111085910529E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3380000000000000E+03,  +1.0000000000000000E+00,  +2.5056631049721872E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0031054393637629E+02,  +0.0000000000000000E+00,  +2.0031054393637629E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3390000000000000E+03,  +1.0000000000000000E+00,  +1.8775251112843616E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9993498001703603E+02,  +0.0000000000000000E+00,  +1.9993498001703603E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3400000000000000E+03,  +1.0000000000000000E+00,  +1.2497281208167840E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9999805627743930E+02,  +0.0000000000000000E+00,  +1.9999805627743930E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3410000000000000E+03,  +1.0000000000000000E+00,  +6.2178601450752179E-02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9999550770532269E+02,  +0.0000000000000000E+00,  +1.9999550770532269E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3420000000000000E+03,  +9.9334999999999996E-01,  +1.5891394468174520E-02,  +3.1356000000000002E+01,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +6.5091044478040203E+01,  +3.1015000000000001E+00,  +6.8192544478040205E+01,  +0.0000000000000000E+00,  +3.1015000000000001E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3430000000000000E+03,  +8.8198500000000002E-01,  +6.4244432372322254E-03,  +4.4100000000000000E+02,  +1.0000000000000000E+00,  +3.1937937301100135E+08,  +8.8739999999999998E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +5.1957999999999998E+01,  +5.1957999999999998E+01,  +0.0000000000000000E+00,  +5.1957999999999998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3440000000000000E+03,  +7.0026500000000003E-01,  +5.3033188437517663E-02,  +7.7819000000000005E+02,  +1.0000000000000000E+00,  +2.4234239172610273E+09,  +2.5271999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.7885000000000005E+01,  +8.7885000000000005E+01,  +0.0000000000000000E+00,  +8.7885000000000005E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3450000000000000E+03,  +5.9729000000000010E-01,  +1.4705886530256532E-01,  +9.7366999999999996E+02,  +1.0000000000000000E+00,  +4.2109118313947120E+09,  +3.3713999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2228864007224517E+02,  +1.0000000000000000E+02,  +2.2228864007224519E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.4338000000000001E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3460000000000000E+03,  +5.7132000000000005E-01,  +2.6486614323759883E-01,  +1.0997000000000000E+03,  +1.0000000000000000E+00,  +4.6395667677203150E+09,  +3.5010000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.6657144043981361E+01,  +1.0000000000000000E+02,  +1.8665714404398136E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.6928999999999997E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3470000000000000E+03,  +5.7132000000000005E-01,  +3.9398383346591487E-01,  +1.1429000000000001E+03,  +1.0000000000000000E+00,  +4.8565908667404537E+09,  +3.5496000000000004E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0338900717200444E+02,  +1.0000000000000000E+02,  +2.0338900717200443E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.0700000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3480000000000000E+03,  +5.7132000000000005E-01,  +5.1912926820832839E-01,  +1.0992000000000000E+03,  +1.0000000000000000E+00,  +4.5798183506122026E+09,  +3.5514000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.8638679785198789E+01,  +1.0000000000000000E+02,  +1.9863867978519880E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.5713000000000003E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3490000000000000E+03,  +5.7132000000000005E-01,  +6.3911529652444843E-01,  +9.7584000000000003E+02,  +1.0000000000000000E+00,  +4.5217872007058144E+09,  +3.5064000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0030021877094133E+02,  +1.0000000000000000E+02,  +2.0030021877094134E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.2554999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3500000000000000E+03,  +6.0101500000000008E-01,  +7.5803669128243711E-01,  +7.8195000000000005E+02,  +1.0000000000000000E+00,  +4.6300156336065168E+09,  +3.3840000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9641477936001664E+01,  +8.6147000000000006E+01,  +1.8578847793600167E+02,  +0.0000000000000000E+00,  +8.6147000000000006E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3510000000000000E+03,  +7.0467499999999994E-01,  +8.5456179685980116E-01,  +4.5281999999999999E+02,  +1.0000000000000000E+00,  +3.3896269290131459E+09,  +2.5578000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1685916040895415E+02,  +5.1639000000000003E+01,  +1.6849816040895416E+02,  +0.0000000000000000E+00,  +5.1639000000000003E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3520000000000000E+03,  +8.8108500000000001E-01,  +8.8656868567023750E-01,  +3.8957000000000001E+01,  +1.0000000000000000E+00,  +1.1353499598795140E+09,  +9.0900000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4918441509410405E+02,  +3.8416999999999999E+00,  +1.5302611509410406E+02,  +0.0000000000000000E+00,  +3.8416999999999999E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3530000000000000E+03,  +9.9176500000000001E-01,  +8.5196500400101005E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9125902259799599E+02,  +0.0000000000000000E+00,  +1.9125902259799599E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3540000000000000E+03,  +1.0000000000000000E+00,  +7.9114039141367154E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9507676591276118E+02,  +0.0000000000000000E+00,  +1.9507676591276118E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3550000000000000E+03,  +1.0000000000000000E+00,  +7.2882836734671619E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9867191216857643E+02,  +0.0000000000000000E+00,  +1.9867191216857643E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3560000000000000E+03,  +1.0000000000000000E+00,  +6.6567116458198428E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9963307329945633E+02,  +0.0000000000000000E+00,  +1.9963307329945633E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3570000000000000E+03,  +1.0000000000000000E+00,  +6.0232025992576721E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9985315894362088E+02,  +0.0000000000000000E+00,  +1.9985315894362088E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3580000000000000E+03,  +1.0000000000000000E+00,  +5.3890786059280571E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0039132727495755E+02,  +0.0000000000000000E+00,  +2.0039132727495755E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3590000000000000E+03,  +1.0000000000000000E+00,  +4.7554311413065337E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0031906187307769E+02,  +0.0000000000000000E+00,  +2.0031906187307769E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3600000000000000E+03,  +1.0000000000000000E+00,  +4.1229263345480188E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0030720901859183E+02,  +0.0000000000000000E+00,  +2.0030720901859183E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3610000000000000E+03,  +1.0000000000000000E+00,  +3.4913599613156548E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0020239907165305E+02,  +0.0000000000000000E+00,  +2.0020239907165305E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3620000000000000E+03,  +1.0000000000000000E+00,  +2.8605504936014226E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000452111513354E+02,  +0.0000000000000000E+00,  +2.0000452111513354E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +3.3630000000000000E+03,  +1.0000000000000000E+00,  +2.2300127988070600E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0011723198341940E+02,  +0.0000000000000000E+00,  +2.0011723198341940E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
